###################### TABLE (COMPLIANCE)####################
"hostname","policy_name","backup_time","last_job_id","schedule_name","status","size_gb","max_duration"
"FRS2HSSTSPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:03:46 PM","36,632,973","Daily_Incr_2w","0","59.737221","00:01:38"
"frs2hdbtdsprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:03:45 PM","36,632,982","Daily_Incr_2w","0","56.540526","00:00:47"
"frs2hctxccp03","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:03:16 PM","36,632,986","Daily_Incr_2w","0","66.691016","00:02:32"
"FRS2HCALPRD01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:03:12 PM","36,632,983","Daily_Incr_2w","0","28.359604","00:01:06"
"frs2hslctlppv03","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:02:56 PM","36,632,980","Daily_Incr_2w","0","45.110739","00:00:56"
"FRS2HVARCPRD02","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:02:47 PM","36,632,991","Daily_Incr_2w","0","20.063678","00:01:05"
"frs2hdboraprd02_bkp","DST1_DG_V9ASS_PROD_DT4_ORA","Nov 30, 2025 8:02:29 PM","36,626,600","Daily_Incr_2W-Application","0","11.886414","00:28:24"
"frs2hfinsprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:02:08 PM","36,632,988","Daily_Incr_2w","0","17.167506","00:00:36"
"frs2hnxmvprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:01:49 PM","36,632,979","Daily_Incr_2w","0","12.649352","00:00:25"
"frs2hcstlprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:01:33 PM","36,632,992","Daily_Incr_2w","0","2.588811","00:00:31"
"frs2hpentprd01","DST1_NTX_VDI_PRODUCTION_DT4_NAHV","Nov 30, 2025 8:01:27 PM","36,632,984","Daily_Incr_2w","0","3.615916","00:00:27"
"frs2hdboraprd01_bkp","DST1_DG_V9ASS_PROD_EQX_ORA","Nov 30, 2025 8:00:00 PM","36,626,605","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdbuciprd01_bkp","DST1_HADR_ASSPER_PROD_EQX_DB2","Nov 30, 2025 7:13:28 PM","36,607,769","Daily_Incr_2W-Application","0","141.734560","00:13:40"
"frs2hassiardbe1_bkp","DST1_ASSIARD_PROD_DT4_DB2","Nov 30, 2025 7:10:06 PM","36,607,795","Daily_Incr_2W-Application","0","8.906435","00:10:16"
"frs2hasstrabe1_bkp","DST1_ASSTRA_PROD_DT4_DB2","Nov 30, 2025 7:03:27 PM","36,607,800","Daily_Incr_2W-Application","0","4.097748","00:03:38"
"frs2hiardisbe1_bkp","DST1_ETT_PROD_EQX_DB2","Nov 30, 2025 7:02:26 PM","36,607,808","Daily_Incr_2W-Application","0","2.000123","00:02:40"
"frs2hdbuprvprd01_bkp","DST1_HADR_ADP_PROD_DT4_DB2","Nov 30, 2025 7:02:13 PM","36,607,789","Daily_Incr_2W-Application","0","20.406435","00:02:26"
"frs2hdboraprd02_bkp","DST1_DG_MAGICA_PROD_DT4_ORA","Nov 30, 2025 7:01:22 PM","36,607,760","Daily_Incr_2W-Application","0","1.263153","00:13:04"
"frs2hdboraprd01_bkp","DST1_DG_RMANS2H_PROD_EQX_ORA","Nov 30, 2025 7:01:18 PM","36,607,814","Daily_Incr_2W-Application","0","0.224855","00:02:00"
"frs2hdburocprd01_bkp","DST1_ASSROC_PROD_EQX_DB2","Nov 30, 2025 7:01:00 PM","36,607,818","Daily_Incr_2W-Application","0","8.140717","00:01:12"
"frs2hdburocprd02_bkp","DST1_ASSROC_PROD_DT4_DB2","Nov 30, 2025 7:00:48 PM","36,607,822","Daily_Incr_2W-Application","0","8.671966","00:00:60"
"frs2hdburocprd01_bkp","DST1_HADR_ASSPER_PROD_EQX_DB2","Nov 30, 2025 7:00:00 PM","36,607,837","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdbuprvprd02_bkp","DST1_HADR_ADP_PROD_EQX_DB2","Nov 30, 2025 7:00:00 PM","36,607,858","Daily_Incr_2W","0","0.000000","00:00:02"
"frs2hdbuciprd02_bkp","DST1_HADR_ASSPER_PROD_DT4_DB2","Nov 30, 2025 7:00:00 PM","36,607,866","Daily_Incr_2W","0","0.000000","00:00:02"
"frs2hdburocprd02_bkp","DST1_HADR_ASSPER_PROD_DT4_DB2","Nov 30, 2025 7:00:00 PM","36,607,843","Daily_Incr_2W","0","0.000000","00:00:02"
"frs2hdboraprd02_bkp","DST1_DG_RMANS2H_PROD_DT4_ORA","Nov 30, 2025 7:00:00 PM","36,607,830","Daily_Incr_2W","0","0.000000","00:00:04"
"frs2hdboraprd01_bkp","DST1_DG_MAGICA_PROD_EQX_ORA","Nov 30, 2025 7:00:00 PM","36,607,852","Daily_Incr_2W","0","0.000000","00:00:04"
